platform,listing_id,title,category,brand,condition,listed_price,sold_price,date_listed,date_sold,status,days_to_sell,days_active
depop,D0001,One Small Left! Red Lace Dress,dresses,Other,good,15.0,15.0,2020-11-05,2021-01-03,sold,59.0,
depop,D0002,Brand New With Tag Juicy Couture,accessories,Juicy Couture,good,25.0,25.0,2020-08-08,2021-01-04,sold,149.0,
depop,D0003,Red Cream Green Dome Rings &,accessories,Other,good,20.0,20.0,2021-01-04,2021-01-04,sold,0.0,
depop,D0004,White/Cream Rings :) Have Flaws! Price,accessories,Other,good,10.0,10.0,2021-01-05,2021-01-05,sold,0.0,
depop,D0005,Cream And Burnt Orange Dome Rings,accessories,Other,good,9.0,9.0,2021-01-06,2021-01-06,sold,0.0,
depop,D0006,One Cream Dome And One Flat,accessories,Other,good,24.0,24.0,2021-01-06,2021-01-06,sold,0.0,
depop,D0007,4 Dome Rings And 2 Flat,accessories,Other,good,1.0,1.0,2021-01-06,2021-01-06,sold,0.0,
depop,D0008,3 Dome Rings 1 Stone Ring,accessories,Other,good,30.0,30.0,2021-01-06,2021-01-07,sold,1.0,
depop,D0009,Bundle For @Pickturethis ! Blue Stone,accessories,Other,good,21.0,21.0,2021-01-08,2021-01-08,sold,0.0,
depop,D0010,Blue Stone Ring And Yellow Flat,accessories,Other,good,12.0,12.0,2021-01-08,2021-01-08,sold,0.0,
depop,D0011,Bundle For @Osaodj ! Red Dome,accessories,Other,good,18.0,18.0,2021-01-08,2021-01-08,sold,0.0,
depop,D0012,Jade Green Dome Ring Size 6.5,accessories,Other,good,4.0,4.0,2021-01-05,2021-01-10,sold,5.0,
depop,D0013,Silver Glitter Chunky Plastic Rings 1,accessories,Other,good,5.0,5.0,2021-01-06,2021-01-10,sold,4.0,
depop,D0014,Green Dome Ring Size 5 For,accessories,Other,good,6.0,6.0,2021-01-10,2021-01-10,sold,0.0,
depop,D0015,Cream Point Ring And Green Dome,accessories,Other,good,12.0,12.0,2021-01-10,2021-01-10,sold,0.0,
depop,D0016,Custom For @Peyton4612 Green And Burnt,accessories,Other,good,12.0,12.0,2021-01-10,2021-01-10,sold,0.0,
depop,D0017,Burnt Orange And Green Dome Rings,accessories,Other,good,12.0,12.0,2021-01-10,2021-01-10,sold,0.0,
depop,D0018,Listing For @Sarasungastelum !,accessories,Other,good,1.0,1.0,2021-01-10,2021-01-10,sold,0.0,
depop,D0019,Silver Glitter Chunky Plastic Rings 1,accessories,Other,good,5.0,5.0,2021-01-06,2021-01-11,sold,5.0,
depop,D0020,Burnt Orange Dome Ring Size 7,accessories,Other,good,12.0,12.0,2021-01-11,2021-01-11,sold,0.0,
depop,D0021,Cream Clear Green & Blue Dome,accessories,Other,good,24.0,24.0,2021-01-11,2021-01-11,sold,0.0,
depop,D0022,Burnt Orange Dome Ring Size 6,accessories,Other,good,6.0,6.0,2021-01-11,2021-01-11,sold,0.0,
depop,D0023,Cream Round Ring Size 8 +,accessories,Other,good,1.0,1.0,2021-01-05,2021-01-11,sold,6.0,
depop,D0024,Blue Transparent Stone Shaped Chunky Plastic,accessories,Other,good,4.0,4.0,2021-01-06,2021-01-12,sold,6.0,
depop,D0025,Size 5 Left Blue Transparent Stone,accessories,Other,good,4.0,4.0,2021-01-06,2021-01-13,sold,7.0,
depop,D0026,Purple Translucent Dome Ring Size 7,accessories,Other,good,5.0,5.0,2021-01-12,2021-01-13,sold,1.0,
depop,D0027,Listing For @Rye_Alie :),accessories,Other,good,1.0,1.0,2021-01-13,2021-01-13,sold,0.0,
depop,D0028,Green Dome Ring Size 5 For,accessories,Other,good,6.0,6.0,2021-01-14,2021-01-14,sold,0.0,
depop,D0029,Cream And Green Thick Round Rings,accessories,Other,good,12.0,12.0,2021-01-14,2021-01-14,sold,0.0,
depop,D0030,Listing For @3Katia !,accessories,Other,good,12.0,12.0,2021-01-15,2021-01-15,sold,0.0,
depop,D0031,Listing For @Aeojii !,accessories,Other,good,24.0,24.0,2021-01-15,2021-01-15,sold,0.0,
depop,D0032,Lavender Dome Ring Size 7 Arent,accessories,Other,good,5.0,5.0,2021-01-12,2021-01-15,sold,3.0,
depop,D0033,Neon Green Pastel Pink And White,accessories,Other,good,18.0,18.0,2021-01-15,2021-01-15,sold,0.0,
depop,D0034,Blue Translucent Dome Ring Size 7,accessories,Other,good,11.0,11.0,2021-01-19,2021-01-19,sold,0.0,
depop,D0035,Lavender Dome Ring Size 6 Handmade,accessories,Other,good,4.0,4.0,2021-01-12,2021-01-19,sold,7.0,
depop,D0036,Tan Dome Rings Both Size 6,accessories,Other,good,5.0,5.0,2021-01-16,2021-01-19,sold,3.0,
depop,D0037,Stone Shaped Rings Green & Pink/Purple,accessories,Other,good,1.0,1.0,2021-01-12,2021-01-19,sold,7.0,
depop,D0038,Blue And Green Dome Rings Size,accessories,Other,good,12.0,12.0,2021-01-20,2021-01-20,sold,0.0,
depop,D0039,Green Stone Ring And Burnt Orange,accessories,Other,good,12.0,12.0,2021-01-20,2021-01-20,sold,0.0,
depop,D0040,Green And Burnt Orange Dome Rings,accessories,Other,good,24.0,24.0,2021-01-20,2021-01-20,sold,0.0,
depop,D0041,Orange Dome Rings Both Size 6,accessories,Other,good,4.0,4.0,2021-01-06,2021-01-21,sold,15.0,
depop,D0042,Only Size 6 Left (Left One)!,accessories,Other,good,5.0,5.0,2021-01-10,2021-01-21,sold,11.0,
depop,D0043,Light Lavender Dome Ring Size 6.5,accessories,Other,good,5.0,5.0,2021-01-12,2021-01-21,sold,9.0,
depop,D0044,Tan Dome Rings Have A More,accessories,Other,good,5.0,5.0,2021-01-16,2021-01-21,sold,5.0,
depop,D0045,Skinny Round Rings One White One,accessories,Other,good,12.0,12.0,2021-01-20,2021-01-23,sold,3.0,
depop,D0046,Listing For @Miabecho !,accessories,Other,good,1.0,1.0,2021-01-23,2021-01-23,sold,0.0,
depop,D0047,Green Dome Size 5 For @Ctaka,accessories,Other,good,6.0,6.0,2021-01-23,2021-01-24,sold,1.0,
depop,D0048,Green And Blue Dome Rings 7,accessories,Other,good,12.0,12.0,2021-01-25,2021-01-25,sold,0.0,
depop,D0049,Burnt Orange Dome Ring Size 7,accessories,Other,good,5.0,5.0,2021-01-26,2021-01-28,sold,2.0,
depop,D0050,Purple Glitter Dome Ring Size 6,accessories,Other,good,8.0,8.0,2021-01-28,2021-01-28,sold,0.0,
depop,D0051,Yellow Dome Ring Size 6.5 Handmade,accessories,Other,good,6.0,6.0,2021-01-26,2021-01-28,sold,2.0,
depop,D0052,Creme Translucent Dome Ring Size 6.5,accessories,Other,good,6.0,6.0,2021-01-26,2021-01-28,sold,2.0,
depop,D0053,Green Thick Round Ring Size 8,accessories,Other,good,6.0,6.0,2021-01-28,2021-01-28,sold,0.0,
depop,D0054,Pointed Orange And Yellow Ring Size,accessories,Other,good,12.0,12.0,2021-01-05,2021-01-28,sold,23.0,
depop,D0055,Listing For @Sofiamargaret !,accessories,Other,good,1.0,1.0,2021-01-28,2021-01-30,sold,2.0,
depop,D0056,Creme Dome Ring Size 6.5 Handmade,accessories,Other,good,5.0,5.0,2021-01-16,2021-02-01,sold,16.0,
depop,D0057,Three Purple/Blue Round Rings Size 7,accessories,Other,good,18.0,18.0,2021-01-29,2021-02-01,sold,3.0,
depop,D0058,Purple Dome 6.5 Pink Dome 7,accessories,Other,good,20.0,20.0,2021-02-01,2021-02-01,sold,0.0,
depop,D0059,Red 8 And Blue 7 Thick,accessories,Other,good,12.0,12.0,2021-02-01,2021-02-01,sold,0.0,
depop,D0060,Thick Green Round Ring Green Size,accessories,Other,good,6.0,6.0,2021-02-01,2021-02-01,sold,0.0,
depop,D0061,Light Blue Flat Ring Size 7,accessories,Other,good,6.0,6.0,2021-02-02,2021-02-02,sold,0.0,
depop,D0062,Orange/Blue Thick Round Ring Size 6,accessories,Other,good,14.0,14.0,2021-02-02,2021-02-02,sold,0.0,
depop,D0063,Orange And Green Dome Rings Size,accessories,Other,good,14.0,14.0,2021-02-02,2021-02-02,sold,0.0,
depop,D0064,Dark Blue Dome Ring Size 5,accessories,Other,good,7.0,7.0,2021-02-02,2021-02-02,sold,0.0,
depop,D0065,Green Dome Ring Size 6 Handmade,accessories,Other,good,5.0,5.0,2021-02-01,2021-02-03,sold,2.0,
depop,D0066,Light Brown Dome Ring Size 6.5,accessories,Other,good,6.0,6.0,2021-02-01,2021-02-03,sold,2.0,
depop,D0067,Three Green And Orange Round Rings,accessories,Other,good,15.0,15.0,2021-01-26,2021-02-03,sold,8.0,
depop,D0068,Orange/Green Thick And Skinny Round Rings,accessories,Other,good,12.0,12.0,2021-01-28,2021-02-05,sold,8.0,
depop,D0069,Green Glitter Dome Rings One Is,accessories,Other,good,8.0,8.0,2021-01-28,2021-02-05,sold,8.0,
depop,D0070,Purple Blue Dome Ring Size 6.5,accessories,Other,good,6.0,6.0,2021-02-04,2021-02-05,sold,1.0,
depop,D0071,Brandy Melville Low Waist Light Wash,bottoms,Brandy Melville,good,35.0,35.0,2021-01-12,2021-02-07,sold,26.0,
depop,D0072,Brown Dome Ring Size 6.5 Handmade,accessories,Other,good,6.0,6.0,2021-02-01,2021-02-08,sold,7.0,
depop,D0073,Only 6.5 Left Green Glitter Dome,accessories,Other,good,8.0,8.0,2021-01-28,2021-02-09,sold,12.0,
depop,D0074,Gucci Leather? Brown Shoulder Purse “Gucci,accessories,Other,good,30.0,30.0,2021-02-08,2021-02-09,sold,1.0,
depop,D0075,Orange/Cream Oval Ring Size 5 Handmade,accessories,Other,good,10.0,10.0,2021-02-09,2021-02-09,sold,0.0,
depop,D0076,Green Oval Ring Size 5 Handmade,accessories,Other,good,10.0,10.0,2021-02-09,2021-02-09,sold,0.0,
depop,D0077,Orange/Pink Crescent Ring Size 8 Handmade,accessories,Other,good,8.0,8.0,2021-02-09,2021-02-12,sold,3.0,
depop,D0078,Bundle For @Kendalldair ❤️,accessories,Other,good,17.0,17.0,2021-02-13,2021-02-13,sold,0.0,
depop,D0079,Burnt Orange Rectangle Ring Size 8,accessories,Other,good,10.0,10.0,2021-02-13,2021-02-21,sold,8.0,
depop,D0080,Shipping For @Monstergirlclothing,accessories,Other,good,3.75,3.75,2021-02-21,2021-02-21,sold,0.0,
depop,D0081,Superrr Cute Green Plate 5 1/2,other,Other,good,5.0,5.0,2021-02-22,2021-02-22,sold,0.0,
depop,D0082,Cream Circle Ring Size 6.5 Handmade,accessories,Other,good,10.0,10.0,2021-02-09,2021-02-25,sold,16.0,
depop,D0083,Neon Pink Dome Ring Size 6.5,accessories,Other,good,6.0,6.0,2021-02-09,2021-02-25,sold,16.0,
depop,D0084,**Anonymized**,accessories,Other,good,1.0,1.0,2021-02-27,2021-02-27,sold,0.0,
depop,D0085,Peach/Orange Dome Ring Imperfections Pictured Size,accessories,Other,good,5.0,5.0,2021-01-11,2021-03-06,sold,54.0,
depop,D0086,Green Dome Ring Size 6 Handmade,accessories,Other,good,7.0,7.0,2021-02-09,2021-03-06,sold,25.0,
depop,D0087,Green Oval Ring Size 5 Handmade,accessories,Other,good,8.0,8.0,2021-03-04,2021-03-06,sold,2.0,
depop,D0088,Blue And Orange Round Rings Size,accessories,Other,good,12.0,12.0,2021-02-09,2021-03-08,sold,27.0,
depop,D0089,Brand New With Tags Brandy Melville,bottoms,Other,good,32.0,32.0,2021-02-17,2021-03-17,sold,28.0,
depop,D0090,Custom Black Baby Tee @Ryleeleh Shown,tops,Other,good,1.0,1.0,2021-03-13,2021-03-27,sold,14.0,
depop,D0091,Custom Black Baby Tee Shown On,tops,Chrome Hearts,good,22.0,22.0,2021-03-13,2021-03-27,sold,14.0,
depop,D0092,Pinstripe Black And White Dress Pants,bottoms,Other,good,12.0,12.0,2021-09-05,2022-01-03,sold,120.0,
depop,D0093,Dark Purple Crochet/Knit Longsleeve Blouse Top,tops,Other,good,12.0,12.0,2021-07-28,2022-01-05,sold,161.0,
depop,D0094,Vivienne Westwood Yellow Graphic Top Tshirt,tops,Vivienne Westwood,good,124.0,124.0,2021-12-26,2022-01-05,sold,10.0,
depop,D0095,Red Hysteric Glamour Graphic Top Tshirt,other,Hysteric Glamour,good,124.0,124.0,2021-12-26,2022-01-19,sold,24.0,
depop,D0096,Brandy Melville J Galt Light Blue,bottoms,Brandy Melville,good,0.5,0.5,2021-11-28,2022-01-27,sold,60.0,
depop,D0097,Vintage Black/Gray Adidas Hoodie Some Fading,tops,Adidas,good,20.0,20.0,2021-08-29,2022-01-30,sold,154.0,
depop,D0098,3 Pairs Of Brown Ups Ankle,accessories,Other,good,18.0,18.0,2021-11-28,2022-02-01,sold,65.0,
depop,D0099,Pinky Girls Black And White Gingham,tops,Other,good,40.0,40.0,2022-01-20,2022-02-01,sold,12.0,
depop,D0100,Silver Saturn Orb Charm Locket Necklace,accessories,Vivienne Westwood,good,40.0,40.0,2022-01-20,2022-02-06,sold,17.0,
depop,D0101,Liz Lisa Cream Knit Top Pearl,tops,Other,good,33.3,33.3,2021-12-12,2022-02-06,sold,56.0,
depop,D0102,Mesh Graphic Print Button Up Top,other,Other,good,23.0,23.0,2021-12-27,2022-02-18,sold,53.0,
depop,D0103,New Black Bikini Adjustable Tie Straps,other,Other,good,12.0,12.0,2022-02-13,2022-02-23,sold,10.0,
depop,D0104,Evisu Tshirt Top Pink And Blue,tops,Evisu,good,55.0,55.0,2021-12-27,2022-02-25,sold,60.0,
depop,D0105,Pinky Girls Black And White Gingham,tops,Other,good,40.0,40.0,2022-01-20,2022-02-25,sold,36.0,
depop,D0106,Juicy Couture Velour Black Trackpants,other,Juicy Couture,good,45.0,45.0,2022-02-13,2022-03-07,sold,22.0,
depop,D0107,Evisu Denim Skirt Logo Printed On,bottoms,Evisu,good,110.0,110.0,2022-02-13,2022-03-09,sold,24.0,
depop,D0108,White Studded Rhinstones Belt Similar To,accessories,Other,good,23.0,23.0,2022-02-21,2022-03-10,sold,17.0,
depop,D0109,Dolce And Gabanna Silk Light Pink,tops,Dolce & Gabbana,good,50.0,50.0,2022-03-09,2022-03-11,sold,2.0,
depop,D0110,Silver Saturn Orb Charm Locket Necklace,accessories,Vivienne Westwood,good,35.0,35.0,2022-01-20,2022-03-13,sold,52.0,
depop,D0111,Brown Tan Crop Tank Top Ruffled,tops,Other,good,13.0,13.0,2022-03-13,2022-03-15,sold,2.0,
depop,D0112,Mustard Yellow V Neck Bodycon Midi,dresses,Other,good,12.0,12.0,2021-08-29,2022-03-15,sold,198.0,
depop,D0113,Sage Green Mint Green Nike Dri-Fit,bottoms,Nike,good,23.0,23.0,2021-12-26,2022-03-18,sold,82.0,
depop,D0114,White Sequined Sparkle Dress Midi Lace,dresses,Other,good,30.0,30.0,2022-03-13,2022-03-20,sold,7.0,
depop,D0115,Brandy Melville Tammy Cargo Pants Dyed,bottoms,Brandy Melville,good,45.0,45.0,2021-12-26,2022-03-27,sold,91.0,
depop,D0116,Four Shorts With Drawstring Lettuce Hem,bottoms,Other,good,12.0,12.0,2021-11-28,2022-03-28,sold,120.0,
depop,D0117,Gray Low Rise Flare Dress Suit,bottoms,Other,good,14.4,14.4,2022-04-05,2023-01-02,sold,272.0,
depop,D0118,Vivienne Westwood Red Label Top Embroidered,tops,Vivienne Westwood,good,112.0,112.0,2022-12-13,2023-01-02,sold,20.0,
depop,D0119,Hysteric Glamour Graphic Top Tshirt “Hysteric”,tops,Hysteric Glamour,good,67.0,67.0,2022-03-26,2023-01-07,sold,287.0,
depop,D0120,Hysteric Glamour Tshirt Top Black Red,tops,Hysteric Glamour,good,112.0,112.0,2022-12-28,2023-01-20,sold,23.0,
depop,D0121,Skims Black Soft Lounge Long Slip,dresses,Skims,good,59.0,59.0,2023-12-25,2024-01-01,sold,7.0,
depop,D0122,Similar To Vca Mother Of Pearl,accessories,Other,good,33.0,33.0,2023-12-25,2024-01-05,sold,11.0,
depop,D0123,Similar To Ysl Black Wallet,accessories,Other,good,43.0,43.0,2023-12-25,2024-01-07,sold,13.0,
depop,D0124,Bdg Y2K Cargo Pants Light Gray,bottoms,BDG,good,38.0,38.0,2023-12-25,2024-01-07,sold,13.0,
depop,D0125,Pacsun La Hearts Satin Navy Blue,dresses,PacSun,good,24.0,24.0,2023-08-12,2024-01-07,sold,148.0,
depop,D0126,Victorias Secret Black And Pink Lace,tops,Victoria's Secret,good,23.0,23.0,2023-06-26,2024-01-07,sold,195.0,
depop,D0127,Charmaine Ivory Corset Maxi Dress House,dresses,House of CB,good,130.0,130.0,2023-12-25,2024-02-12,sold,49.0,
depop,D0128,Lululemon White Define Jacket Bbl Size,outerwear,Lululemon,good,60.0,60.0,2024-02-07,2024-02-18,sold,11.0,
depop,D0129,Pacsun Baggy Jeans Roomy The Eco,bottoms,PacSun,good,40.0,40.0,2024-03-26,2024-03-26,sold,0.0,
depop,D0130,Princess Polly Eden Lace Up Corset,tops,Princess Polly,good,23.0,23.0,2025-03-04,2025-03-07,sold,3.0,
depop,D0131,Blue Rectangle Ring Size 7.5 Handmade,accessories,Other,good,6.4,6.4,2021-03-04,2021-04-01,sold,28.0,
depop,D0132,Silver Hair Clips $6 For 10,accessories,Other,good,6.0,6.0,2020-08-05,2021-04-01,sold,239.0,
depop,D0133,Silicone Domino Resin Mold And Silicon,other,Other,good,48.0,48.0,2021-01-28,2021-04-04,sold,66.0,
depop,D0134,Lavendar Round Ring Size 8 -,accessories,Other,good,4.8,4.8,2021-01-29,2021-04-05,sold,66.0,
depop,D0135,Cream/White Crescent Ring Size 8.5 Handmade,accessories,Other,good,6.8,6.8,2021-02-13,2021-04-08,sold,54.0,
depop,D0136,Light Blue Translucent Flat Ring Size,accessories,Other,good,4.25,4.25,2021-02-09,2021-04-23,sold,73.0,
depop,D0137,Orange/White Round Ring Size 6 Handmade,accessories,Other,good,5.1,5.1,2021-02-09,2021-04-23,sold,73.0,
depop,D0138,Brown Nylon Shoulder Bag Purse Silver,accessories,Other,good,10.0,10.0,2021-03-27,2021-04-26,sold,30.0,
depop,D0139,Allen Allen Brown Tan Green Heart,tops,Other,good,26.0,26.0,2021-05-23,2021-05-24,sold,1.0,
depop,D0140,Orange Lace Cami Top Elastic Straps,tops,Other,good,12.0,12.0,2021-05-23,2021-05-26,sold,3.0,
depop,D0141,Ngo Studios La Brown Trucker Hat,accessories,Other,good,45.0,45.0,2021-05-28,2021-05-31,sold,3.0,
depop,D0142,Green Tshirt Top Baby T Says,tops,Other,good,20.0,20.0,2021-05-26,2021-06-05,sold,10.0,
depop,D0143,Four Spandex Shorts With Side Pockets,bottoms,Other,good,12.0,12.0,2021-05-26,2021-06-13,sold,18.0,
depop,D0144,Brandy Melville Pink Ribbed V Neck,other,Brandy Melville,good,14.0,14.0,2021-03-27,2021-06-19,sold,84.0,
depop,D0145,Red And Black Plaid Pleated Buckle,bottoms,Other,good,23.0,23.0,2022-04-05,2022-04-09,sold,4.0,
depop,D0146,Target Wild Fable Gray/Silver Cable Knit,tops,Wild Fable,good,12.0,12.0,2021-08-29,2022-04-13,sold,227.0,
depop,D0147,Black Mini Skirt Zipper And Hook,bottoms,Other,good,12.0,12.0,2022-02-21,2022-04-19,sold,57.0,
depop,D0148,Faux Leather Split Toe Ballerina Flats,footwear,Other,good,70.0,70.0,2022-04-11,2022-04-22,sold,11.0,
depop,D0149,Black Faux Leather Shoulder Bag Cross,accessories,Other,good,66.5,66.5,2022-04-11,2022-05-01,sold,20.0,
depop,D0150,Ribbed White Bodycon Dress Lace V,dresses,Other,good,12.0,12.0,2021-11-06,2022-05-01,sold,176.0,
depop,D0151,Olive Green Thick Ribbed Long Maxi,dresses,Other,good,16.0,16.0,2022-03-13,2022-05-01,sold,49.0,
depop,D0152,Princess Polly Arabellae Black Mini Dress,dresses,Princess Polly,good,18.0,18.0,2022-01-20,2022-05-02,sold,102.0,
depop,D0153,Pink And Green Mesh Floral Asymmetrical,tops,Other,good,23.0,23.0,2021-11-06,2022-05-02,sold,177.0,
depop,D0154,Vintage Guess Low Rise Flare Denim,bottoms,Guess,good,34.0,34.0,2022-03-26,2022-05-02,sold,37.0,
depop,D0155,Levi Denim Dark Blue 550 Jean,bottoms,Levi's,good,12.0,12.0,2021-08-29,2022-05-07,sold,251.0,
depop,D0156,Adika Lucille Pinstripe Vest Top Worn,tops,Other,good,36.0,36.0,2022-04-05,2022-05-09,sold,34.0,
depop,D0157,527 Levi Light Wash Distressed Ripped,bottoms,Levi's,good,25.0,25.0,2022-04-05,2022-05-19,sold,44.0,
depop,D0158,Hysteric Glamour Graphic Top Tshirt “Do,tops,Hysteric Glamour,good,105.0,105.0,2022-03-26,2022-05-20,sold,55.0,
depop,D0159,Pink And Cream Striped Crop Cardigan,tops,Other,good,9.0,9.0,2021-08-22,2022-05-30,sold,281.0,
depop,D0160,Blue Teal Hibiscus Halter Dress 26”,dresses,Other,good,12.0,12.0,2021-06-11,2022-06-04,sold,358.0,
depop,D0161,Champion Black Athletic Running Jacket Similar,outerwear,Champion,good,22.0,22.0,2022-02-14,2022-06-12,sold,118.0,
depop,D0162,Brandy Melville Kinsley Top In Brown,tops,Brandy Melville,good,19.0,19.0,2022-06-09,2022-06-15,sold,6.0,
depop,D0163,Mandarin Collar Dress Black White Red,dresses,Other,good,12.0,12.0,2022-03-13,2022-06-18,sold,97.0,
depop,D0164,Brandy Melville Sephira Skirt In Black,bottoms,Brandy Melville,good,23.75,23.75,2022-06-09,2022-06-21,sold,12.0,
depop,D0165,Shirley Of Hollywood Lingerie Top Butterfly,tops,Shirley of Hollywood,good,35.0,35.0,2021-08-22,2023-04-14,sold,600.0,
depop,D0166,Levis 515 Lowrise Flare Bootcut Jean,bottoms,Levi's,good,35.0,35.0,2022-08-17,2023-04-18,sold,244.0,
depop,D0167,Tan Midi Bodycon Skirt,bottoms,Other,good,14.0,14.0,2022-07-27,2023-04-22,sold,269.0,
depop,D0168,Hydraulic Lowrise Flare Bootcut Jean These,bottoms,Other,good,35.0,35.0,2022-08-17,2023-04-28,sold,254.0,
depop,D0169,Dark Blue Flare Jean Embroidered Dragonfly,bottoms,Other,good,40.0,40.0,2022-08-17,2023-05-19,sold,275.0,
depop,D0170,Bright Blue And Black Vintage Nike,tops,Nike,good,13.0,13.0,2022-07-24,2023-06-27,sold,338.0,
depop,D0171,Dolce And Gabbana Cream And Black,tops,Dolce & Gabbana,good,57.0,57.0,2023-06-26,2023-06-29,sold,3.0,
depop,D0172,Brandy Melville John Galt Nashville Graphic,tops,Brandy Melville,good,14.0,14.0,2023-06-29,2023-06-29,sold,0.0,
depop,D0173,Blue Backless Crop Top,tops,Other,good,13.0,13.0,2023-06-26,2023-06-30,sold,4.0,
depop,D0174,Ysl Black Chain Wallet Crossbody Purse,accessories,Other,good,51.0,51.0,2024-06-19,2024-06-20,sold,1.0,
depop,D0175,Hysteric Glamour Vintage Varsity Jacket Red,outerwear,Hysteric Glamour,good,120.0,120.0,2023-06-30,2024-06-21,sold,357.0,
depop,D0176,Brandy Melville John Galt Black Striped,bottoms,Brandy Melville,good,24.0,24.0,2024-06-23,2024-06-26,sold,3.0,
depop,D0177,Prettylittlething White Barely There Block Heeled,footwear,PrettyLittleThing,good,14.0,14.0,2024-06-19,2024-06-26,sold,7.0,
depop,D0178,Princess Polly Lioness Deei Double Ruffle,bottoms,Princess Polly,good,25.0,25.0,2025-06-23,2025-06-24,sold,1.0,
depop,D0179,Edikted Margaret Pleated Ribbon Mini Skort,bottoms,Edikted,good,15.0,15.0,2025-06-23,2025-06-24,sold,1.0,
depop,D0180,Edikted Spencer Low Rise Denim Micro,bottoms,Edikted,good,14.0,14.0,2025-06-23,2025-06-24,sold,1.0,
depop,D0181,Bundle For @Aannmariee,bottoms,PacSun,good,30.0,30.0,2025-06-23,2025-06-25,sold,2.0,
depop,D0182,En Route Jewelry Daisy Pearl Necklace,accessories,Other,good,30.0,30.0,2025-06-24,2025-06-25,sold,1.0,
depop,D0183,Baggy Jorts Cargo Jean Shorts Light,bottoms,Other,good,11.0,11.0,2025-06-23,2025-06-25,sold,2.0,
depop,D0184,Edikted Ariana Grey Mini Micro Pleated,bottoms,Edikted,good,18.0,18.0,2025-06-23,2025-06-26,sold,3.0,
depop,D0185,Grey Lace Lingerie Slip With Ribbon,tops,Other,good,8.2,8.2,2025-06-23,2025-06-27,sold,4.0,
depop,D0186,Light Green Ruched Tie Up Crop,tops,Other,good,10.0,10.0,2025-06-23,2025-06-27,sold,4.0,
depop,D0187,Black Lace Mini Romper Dress With,jumpsuits,Other,good,10.0,10.0,2025-06-23,2025-06-27,sold,4.0,
depop,D0188,Handmade Screenprinted Black And White Baby,tops,Other,good,12.75,12.75,2025-06-23,2025-06-28,sold,5.0,
depop,D0189,Lululemon Cropped Red Align Tank Lunar,tops,Lululemon,good,26.0,26.0,2025-06-23,2025-06-29,sold,6.0,
depop,D0190,Brandy Melville John Galt White Lace,tops,Brandy Melville,good,8.5,8.5,2025-06-23,2025-06-30,sold,7.0,
depop,D0191,Pacsun La Hearts Green Parachute Shorts,bottoms,PacSun,good,8.5,8.5,2025-06-23,2025-06-30,sold,7.0,
depop,D0192,Black Mini Skirt With Ruffle Detail,bottoms,Other,good,11.05,11.05,2025-06-23,2025-06-30,sold,7.0,
depop,D0193,Red Knit Crop Short Sleeve Cardigan,tops,Energie,good,5.0,5.0,2020-07-04,2020-07-04,sold,0.0,
depop,D0194,Yellow Old Skool Vans Lightly Used,footwear,Vans,good,18.0,18.0,2020-07-04,2020-07-08,sold,4.0,
depop,D0195,Handmade By Me White Corset Top,tops,Other,good,50.0,50.0,2020-07-16,2020-07-18,sold,2.0,
